,time,latitude,longitude,PRIMARY_SAMPLE_UNIT,YEAR,HABITAT_CD,MEAN_RUG,MAPGRID_NR,DEPTH_STRAT,MIN_DEPTH,MAX_DEPTH,COVER_CAT_CD,COVER_CAT_NAME,HARDBOTTOM_P,SOFTBOTTOM_P,RUBBLE_P
31,2019-07-18T00:00:00Z,18.14636783,-67.33651582,6247.0,2019,HARD,0.1,7868006.0,SHLW,10.66799966,11.58239963,HAL SPE.,Halimeda spp,1,0,0
32,2019-07-18T00:00:00Z,18.14636783,-67.33651582,6247.0,2019,HARD,0.1,7868006.0,SHLW,10.66799966,11.58239963,LOB SPE.,Lobophora spp,5,0,0
33,2019-07-18T00:00:00Z,18.14636783,-67.33651582,6247.0,2019,HARD,0.1,7868006.0,SHLW,10.66799966,11.58239963,MAC CALC,MacroOtherCalcareous,4,0,0
34,2019-07-18T00:00:00Z,18.14636783,-67.33651582,6247.0,2019,HARD,0.1,7868006.0,SHLW,10.66799966,11.58239963,MAC FLES,MacroOtherFleshy,7,0,0
35,2019-07-18T00:00:00Z,18.14636783,-67.33651582,6247.0,2019,HARD,0.1,7868006.0,SHLW,10.66799966,11.58239963,MIL SPE.,Millepora spp,1,0,0
36,2019-07-18T00:00:00Z,18.14636783,-67.33651582,6247.0,2019,HARD,0.1,7868006.0,SHLW,10.66799966,11.58239963,MON CAVE,Montastraea cavernosa,1,0,0
37,2019-07-18T00:00:00Z,18.14636783,-67.33651582,6247.0,2019,HARD,0.1,7868006.0,SHLW,10.66799966,11.58239963,OTH SPE.,Other species,9,0,0
38,2019-07-18T00:00:00Z,18.14636783,-67.33651582,6247.0,2019,HARD,0.1,7868006.0,SHLW,10.66799966,11.58239963,PSE STRI,Pseudodiploria strigosa,1,0,0
39,2019-07-18T00:00:00Z,18.14636783,-67.33651582,6247.0,2019,HARD,0.1,7868006.0,SHLW,10.66799966,11.58239963,RAM SPE.,Ramicrusta spp,1,0,0
40,2019-07-18T00:00:00Z,18.14636783,-67.33651582,6247.0,2019,HARD,0.1,7868006.0,SHLW,10.66799966,11.58239963,RHO CRUS,Rhodophyta cru. spp,3,0,0
41,2019-07-18T00:00:00Z,18.14636783,-67.33651582,6247.0,2019,HARD,0.1,7868006.0,SHLW,10.66799966,11.58239963,SPO OTHE,Porifera spp,8,0,0
42,2019-07-18T00:00:00Z,18.14544392,-67.33416188,6245.0,2019,HARD,0.1,7854247.0,SHLW,10.66799966,11.58239963,BAR SUB.,Bare Substrate,0,23,0
43,2019-07-18T00:00:00Z,18.14544392,-67.33416188,6245.0,2019,HARD,0.1,7854247.0,SHLW,10.66799966,11.58239963,CYA SPE.,Cyanophyta spp,11,0,0
44,2019-07-18T00:00:00Z,18.14544392,-67.33416188,6245.0,2019,HARD,0.1,7854247.0,SHLW,10.66799966,11.58239963,DIC SPE.,Dictyota spp,23,0,0
45,2019-07-18T00:00:00Z,18.14544392,-67.33416188,6245.0,2019,HARD,0.1,7854247.0,SHLW,10.66799966,11.58239963,FAV FRAG,Favia fragum,1,0,0
46,2019-07-18T00:00:00Z,18.14544392,-67.33416188,6245.0,2019,HARD,0.1,7854247.0,SHLW,10.66799966,11.58239963,HAL SPE.,Halimeda spp,7,0,0
47,2019-07-18T00:00:00Z,18.14544392,-67.33416188,6245.0,2019,HARD,0.1,7854247.0,SHLW,10.66799966,11.58239963,LOB SPE.,Lobophora spp,4,0,0
48,2019-07-18T00:00:00Z,18.14544392,-67.33416188,6245.0,2019,HARD,0.1,7854247.0,SHLW,10.66799966,11.58239963,MAC CALC,MacroOtherCalcareous,2,0,0
49,2019-07-18T00:00:00Z,18.14544392,-67.33416188,6245.0,2019,HARD,0.1,7854247.0,SHLW,10.66799966,11.58239963,MAC FLES,MacroOtherFleshy,14,0,0
50,2019-07-18T00:00:00Z,18.14544392,-67.33416188,6245.0,2019,HARD,0.1,7854247.0,SHLW,10.66799966,11.58239963,MIL SPE.,Millepora spp,1,0,0
51,2019-07-18T00:00:00Z,18.14544392,-67.33416188,6245.0,2019,HARD,0.1,7854247.0,SHLW,10.66799966,11.58239963,OTH SPE.,Other species,2,0,0
52,2019-07-18T00:00:00Z,18.14544392,-67.33416188,6245.0,2019,HARD,0.1,7854247.0,SHLW,10.66799966,11.58239963,RAM SPE.,Ramicrusta spp,2,0,0
53,2019-07-18T00:00:00Z,18.14544392,-67.33416188,6245.0,2019,HARD,0.1,7854247.0,SHLW,10.66799966,11.58239963,SPO OTHE,Porifera spp,10,0,0
54,2019-07-18T00:00:00Z,18.15438824,-67.32368079,6252.0,2019,HARD,0.173333333,7991909.0,SHLW,10.66799966,11.27759964,BAR SUB.,Bare Substrate,0,32,0
55,2019-07-18T00:00:00Z,18.15438824,-67.32368079,6252.0,2019,HARD,0.173333333,7991909.0,SHLW,10.66799966,11.27759964,CLI SPE.,Cliona spp,1,0,0
56,2019-07-18T00:00:00Z,18.15438824,-67.32368079,6252.0,2019,HARD,0.173333333,7991909.0,SHLW,10.66799966,11.27759964,CYA SPE.,Cyanophyta spp,10,0,0
57,2019-07-18T00:00:00Z,18.15438824,-67.32368079,6252.0,2019,HARD,0.173333333,7991909.0,SHLW,10.66799966,11.27759964,DIC SPE.,Dictyota spp,8,0,0
58,2019-07-18T00:00:00Z,18.15438824,-67.32368079,6252.0,2019,HARD,0.173333333,7991909.0,SHLW,10.66799966,11.27759964,HAL SPE.,Halimeda spp,9,0,0
59,2019-07-18T00:00:00Z,18.15438824,-67.32368079,6252.0,2019,HARD,0.173333333,7991909.0,SHLW,10.66799966,11.27759964,LOB SPE.,Lobophora spp,16,0,0
60,2019-07-18T00:00:00Z,18.15438824,-67.32368079,6252.0,2019,HARD,0.173333333,7991909.0,SHLW,10.66799966,11.27759964,MAC FLES,MacroOtherFleshy,15,0,0
61,2019-07-18T00:00:00Z,18.15438824,-67.32368079,6252.0,2019,HARD,0.173333333,7991909.0,SHLW,10.66799966,11.27759964,OTH SPE.,Other species,4,0,0
62,2019-07-18T00:00:00Z,18.15438824,-67.32368079,6252.0,2019,HARD,0.173333333,7991909.0,SHLW,10.66799966,11.27759964,RHO CRUS,Rhodophyta cru. spp,1,0,0
63,2019-07-18T00:00:00Z,18.15438824,-67.32368079,6252.0,2019,HARD,0.173333333,7991909.0,SHLW,10.66799966,11.27759964,SPO OTHE,Porifera spp,4,0,0
64,2019-07-18T00:00:00Z,18.15803089,-67.32695403,6255.0,2019,HARD,0.15,8046958.0,SHLW,10.05839968,10.97279965,BAR SUB.,Bare Substrate,0,30,0
65,2019-07-18T00:00:00Z,18.15803089,-67.32695403,6255.0,2019,HARD,0.15,8046958.0,SHLW,10.05839968,10.97279965,CLI SPE.,Cliona spp,1,0,0
66,2019-07-18T00:00:00Z,18.15803089,-67.32695403,6255.0,2019,HARD,0.15,8046958.0,SHLW,10.05839968,10.97279965,CYA SPE.,Cyanophyta spp,8,0,0
67,2019-07-18T00:00:00Z,18.15803089,-67.32695403,6255.0,2019,HARD,0.15,8046958.0,SHLW,10.05839968,10.97279965,DIC SPE.,Dictyota spp,15,0,0
68,2019-07-18T00:00:00Z,18.15803089,-67.32695403,6255.0,2019,HARD,0.15,8046958.0,SHLW,10.05839968,10.97279965,LOB SPE.,Lobophora spp,6,0,0
69,2019-07-18T00:00:00Z,18.15803089,-67.32695403,6255.0,2019,HARD,0.15,8046958.0,SHLW,10.05839968,10.97279965,MAC FLES,MacroOtherFleshy,24,0,0
70,2019-07-18T00:00:00Z,18.15803089,-67.32695403,6255.0,2019,HARD,0.15,8046958.0,SHLW,10.05839968,10.97279965,OTH SPE.,Other species,2,0,0
71,2019-07-18T00:00:00Z,18.15803089,-67.32695403,6255.0,2019,HARD,0.15,8046958.0,SHLW,10.05839968,10.97279965,POR ASTR,Porites astreoides,1,0,0
72,2019-07-18T00:00:00Z,18.15803089,-67.32695403,6255.0,2019,HARD,0.15,8046958.0,SHLW,10.05839968,10.97279965,POR SPE.,Porites spp,1,0,0
73,2019-07-18T00:00:00Z,18.15803089,-67.32695403,6255.0,2019,HARD,0.15,8046958.0,SHLW,10.05839968,10.97279965,SID SIDE,Siderastrea siderea,1,0,0
74,2019-07-18T00:00:00Z,18.15803089,-67.32695403,6255.0,2019,HARD,0.15,8046958.0,SHLW,10.05839968,10.97279965,SPO OTHE,Porifera spp,11,0,0
75,2019-07-19T00:00:00Z,18.12641138,-67.276227,6217.0,2019,PVMT,0.24,7572208.0,SHLW,7.315199766,7.924799746,BAR SUB.,Bare Substrate,0,14,10
76,2019-07-19T00:00:00Z,18.12641138,-67.276227,6217.0,2019,PVMT,0.24,7572208.0,SHLW,7.315199766,7.924799746,CLI SPE.,Cliona spp,2,0,0
77,2019-07-19T00:00:00Z,18.12641138,-67.276227,6217.0,2019,PVMT,0.24,7572208.0,SHLW,7.315199766,7.924799746,CYA SPE.,Cyanophyta spp,19,0,0
78,2019-07-19T00:00:00Z,18.12641138,-67.276227,6217.0,2019,PVMT,0.24,7572208.0,SHLW,7.315199766,7.924799746,DIC SPE.,Dictyota spp,18,0,0
79,2019-07-19T00:00:00Z,18.12641138,-67.276227,6217.0,2019,PVMT,0.24,7572208.0,SHLW,7.315199766,7.924799746,GOR GORG,Gorgonians,2,0,0
80,2019-07-19T00:00:00Z,18.12641138,-67.276227,6217.0,2019,PVMT,0.24,7572208.0,SHLW,7.315199766,7.924799746,HAL SPE.,Halimeda spp,4,0,0
81,2019-07-19T00:00:00Z,18.12641138,-67.276227,6217.0,2019,PVMT,0.24,7572208.0,SHLW,7.315199766,7.924799746,MIL SPE.,Millepora spp,2,0,0
82,2019-07-19T00:00:00Z,18.12641138,-67.276227,6217.0,2019,PVMT,0.24,7572208.0,SHLW,7.315199766,7.924799746,MON CAVE,Montastraea cavernosa,1,0,0
83,2019-07-19T00:00:00Z,18.12641138,-67.276227,6217.0,2019,PVMT,0.24,7572208.0,SHLW,7.315199766,7.924799746,OTH SPE.,Other species,1,0,0
84,2019-07-19T00:00:00Z,18.12641138,-67.276227,6217.0,2019,PVMT,0.24,7572208.0,SHLW,7.315199766,7.924799746,SPO OTHE,Porifera spp,7,0,0
85,2019-07-19T00:00:00Z,18.12641138,-67.276227,6217.0,2019,PVMT,0.24,7572208.0,SHLW,7.315199766,7.924799746,TUR FREE,Turf Algae Free of Sediment,20,0,0
86,2019-07-19T00:00:00Z,18.12229932,-67.27107016,6214.0,2019,PTRF,0.326666667,7510281.0,SHLW,6.095999805,6.705599785,BAR SUB.,Bare Substrate,0,24,0
87,2019-07-19T00:00:00Z,18.12229932,-67.27107016,6214.0,2019,PTRF,0.326666667,7510281.0,SHLW,6.095999805,6.705599785,CYA SPE.,Cyanophyta spp,32,0,0
88,2019-07-19T00:00:00Z,18.12229932,-67.27107016,6214.0,2019,PTRF,0.326666667,7510281.0,SHLW,6.095999805,6.705599785,DIC SPE.,Dictyota spp,17,0,0
89,2019-07-19T00:00:00Z,18.12229932,-67.27107016,6214.0,2019,PTRF,0.326666667,7510281.0,SHLW,6.095999805,6.705599785,GOR ENCR,Encrusting gorgonian,1,0,0
90,2019-07-19T00:00:00Z,18.12229932,-67.27107016,6214.0,2019,PTRF,0.326666667,7510281.0,SHLW,6.095999805,6.705599785,GOR GORG,Gorgonians,2,0,0
91,2019-07-19T00:00:00Z,18.12229932,-67.27107016,6214.0,2019,PTRF,0.326666667,7510281.0,SHLW,6.095999805,6.705599785,MAC FLES,MacroOtherFleshy,1,0,0
92,2019-07-19T00:00:00Z,18.12229932,-67.27107016,6214.0,2019,PTRF,0.326666667,7510281.0,SHLW,6.095999805,6.705599785,RHO CRUS,Rhodophyta cru. spp,1,0,0
93,2019-07-19T00:00:00Z,18.12229932,-67.27107016,6214.0,2019,PTRF,0.326666667,7510281.0,SHLW,6.095999805,6.705599785,SID SPE.,Siderastrea spp,1,0,0
94,2019-07-19T00:00:00Z,18.12229932,-67.27107016,6214.0,2019,PTRF,0.326666667,7510281.0,SHLW,6.095999805,6.705599785,SPO OTHE,Porifera spp,13,0,0
95,2019-07-19T00:00:00Z,18.12229932,-67.27107016,6214.0,2019,PTRF,0.326666667,7510281.0,SHLW,6.095999805,6.705599785,TUR FREE,Turf Algae Free of Sediment,8,0,0
96,2019-07-19T00:00:00Z,18.14677685,-67.28028021,6248.0,2019,PVMT,0.186666667,7881889.0,SHLW,8.229599737,8.839199717,BAR SUB.,Bare Substrate,0,18,0
97,2019-07-19T00:00:00Z,18.14677685,-67.28028021,6248.0,2019,PVMT,0.186666667,7881889.0,SHLW,8.229599737,8.839199717,CLI SPE.,Cliona spp,1,0,0
98,2019-07-19T00:00:00Z,18.14677685,-67.28028021,6248.0,2019,PVMT,0.186666667,7881889.0,SHLW,8.229599737,8.839199717,CYA SPE.,Cyanophyta spp,15,15,0
99,2019-07-19T00:00:00Z,18.14677685,-67.28028021,6248.0,2019,PVMT,0.186666667,7881889.0,SHLW,8.229599737,8.839199717,DIC SPE.,Dictyota spp,15,5,0
100,2019-07-19T00:00:00Z,18.14677685,-67.28028021,6248.0,2019,PVMT,0.186666667,7881889.0,SHLW,8.229599737,8.839199717,GOR GORG,Gorgonians,4,0,0
101,2019-07-19T00:00:00Z,18.14677685,-67.28028021,6248.0,2019,PVMT,0.186666667,7881889.0,SHLW,8.229599737,8.839199717,HAL SPE.,Halimeda spp,9,1,0
102,2019-07-19T00:00:00Z,18.14677685,-67.28028021,6248.0,2019,PVMT,0.186666667,7881889.0,SHLW,8.229599737,8.839199717,MAC FLES,MacroOtherFleshy,8,0,0
103,2019-07-19T00:00:00Z,18.14677685,-67.28028021,6248.0,2019,PVMT,0.186666667,7881889.0,SHLW,8.229599737,8.839199717,MIL SPE.,Millepora spp,1,1,0
104,2019-07-19T00:00:00Z,18.14677685,-67.28028021,6248.0,2019,PVMT,0.186666667,7881889.0,SHLW,8.229599737,8.839199717,POR SPE.,Porites spp,1,0,0
105,2019-07-19T00:00:00Z,18.14677685,-67.28028021,6248.0,2019,PVMT,0.186666667,7881889.0,SHLW,8.229599737,8.839199717,SPO OTHE,Porifera spp,3,2,0
106,2019-07-19T00:00:00Z,18.14677685,-67.28028021,6248.0,2019,PVMT,0.186666667,7881889.0,SHLW,8.229599737,8.839199717,TUR FREE,Turf Algae Free of Sediment,0,1,0
107,2019-07-19T00:00:00Z,18.14170199,-67.26851695,6240.0,2019,SCR,0.256666667,7806212.0,SHLW,8.229599737,8.839199717,AGA AGAR,Agaricia agaricites,3,0,0
108,2019-07-19T00:00:00Z,18.14170199,-67.26851695,6240.0,2019,SCR,0.256666667,7806212.0,SHLW,8.229599737,8.839199717,BAR SUB.,Bare Substrate,4,26,2
109,2019-07-19T00:00:00Z,18.14170199,-67.26851695,6240.0,2019,SCR,0.256666667,7806212.0,SHLW,8.229599737,8.839199717,CLI SPE.,Cliona spp,1,0,0
110,2019-07-19T00:00:00Z,18.14170199,-67.26851695,6240.0,2019,SCR,0.256666667,7806212.0,SHLW,8.229599737,8.839199717,CYA SPE.,Cyanophyta spp,13,11,0
111,2019-07-19T00:00:00Z,18.14170199,-67.26851695,6240.0,2019,SCR,0.256666667,7806212.0,SHLW,8.229599737,8.839199717,DIC SPE.,Dictyota spp,5,1,0
112,2019-07-19T00:00:00Z,18.14170199,-67.26851695,6240.0,2019,SCR,0.256666667,7806212.0,SHLW,8.229599737,8.839199717,GOR GORG,Gorgonians,1,0,0
113,2019-07-19T00:00:00Z,18.14170199,-67.26851695,6240.0,2019,SCR,0.256666667,7806212.0,SHLW,8.229599737,8.839199717,MAC FLES,MacroOtherFleshy,3,0,0
114,2019-07-19T00:00:00Z,18.14170199,-67.26851695,6240.0,2019,SCR,0.256666667,7806212.0,SHLW,8.229599737,8.839199717,MIL SPE.,Millepora spp,1,0,0
115,2019-07-19T00:00:00Z,18.14170199,-67.26851695,6240.0,2019,SCR,0.256666667,7806212.0,SHLW,8.229599737,8.839199717,MON CAVE,Montastraea cavernosa,1,0,0
116,2019-07-19T00:00:00Z,18.14170199,-67.26851695,6240.0,2019,SCR,0.256666667,7806212.0,SHLW,8.229599737,8.839199717,ORB FRAN,Orbicella franksi,2,0,0
117,2019-07-19T00:00:00Z,18.14170199,-67.26851695,6240.0,2019,SCR,0.256666667,7806212.0,SHLW,8.229599737,8.839199717,OTH SPE.,Other species,0,1,0
118,2019-07-19T00:00:00Z,18.14170199,-67.26851695,6240.0,2019,SCR,0.256666667,7806212.0,SHLW,8.229599737,8.839199717,POR ASTR,Porites astreoides,4,0,0
119,2019-07-19T00:00:00Z,18.14170199,-67.26851695,6240.0,2019,SCR,0.256666667,7806212.0,SHLW,8.229599737,8.839199717,PSE STRI,Pseudodiploria strigosa,1,0,0
120,2019-07-19T00:00:00Z,18.14170199,-67.26851695,6240.0,2019,SCR,0.256666667,7806212.0,SHLW,8.229599737,8.839199717,RHO CRUS,Rhodophyta cru. spp,2,0,0
121,2019-07-19T00:00:00Z,18.14170199,-67.26851695,6240.0,2019,SCR,0.256666667,7806212.0,SHLW,8.229599737,8.839199717,SID RADI,Siderastrea radians,3,0,0
122,2019-07-19T00:00:00Z,18.14170199,-67.26851695,6240.0,2019,SCR,0.256666667,7806212.0,SHLW,8.229599737,8.839199717,SPO OTHE,Porifera spp,12,3,0
123,2019-07-20T00:00:00Z,18.34908,-65.5779,6414.0,2019,SCR,0.138,11319603.0,DEEP,13.71599956,14.02079955,AGA AGAR,Agaricia agaricites,1,0,0
124,2019-07-20T00:00:00Z,18.34908,-65.5779,6414.0,2019,SCR,0.138,11319603.0,DEEP,13.71599956,14.02079955,BAR SUB.,Bare Substrate,0,30,0
125,2019-07-20T00:00:00Z,18.34908,-65.5779,6414.0,2019,SCR,0.138,11319603.0,DEEP,13.71599956,14.02079955,CYA SPE.,Cyanophyta spp,1,22,1
126,2019-07-20T00:00:00Z,18.34908,-65.5779,6414.0,2019,SCR,0.138,11319603.0,DEEP,13.71599956,14.02079955,HAL SPE.,Halimeda spp,0,12,2
127,2019-07-20T00:00:00Z,18.34908,-65.5779,6414.0,2019,SCR,0.138,11319603.0,DEEP,13.71599956,14.02079955,MAC CALC,MacroOtherCalcareous,0,0,1
128,2019-07-20T00:00:00Z,18.34908,-65.5779,6414.0,2019,SCR,0.138,11319603.0,DEEP,13.71599956,14.02079955,MAC FLES,MacroOtherFleshy,0,0,1
129,2019-07-20T00:00:00Z,18.34908,-65.5779,6414.0,2019,SCR,0.138,11319603.0,DEEP,13.71599956,14.02079955,MAG SPE.,Magnoliophyta spp,0,5,0
130,2019-07-20T00:00:00Z,18.34908,-65.5779,6414.0,2019,SCR,0.138,11319603.0,DEEP,13.71599956,14.02079955,MAN AREO,Manicina areolata,0,1,0
131,2019-07-20T00:00:00Z,18.34908,-65.5779,6414.0,2019,SCR,0.138,11319603.0,DEEP,13.71599956,14.02079955,SPO OTHE,Porifera spp,7,2,0
132,2019-07-20T00:00:00Z,18.34908,-65.5779,6414.0,2019,SCR,0.138,11319603.0,DEEP,13.71599956,14.02079955,TUR SEDI,Turf Algae with Sediment,12,0,2
133,2019-07-20T00:00:00Z,18.34126,-65.57332,6395.0,2019,SCR,0.246,11202619.0,SHLW,9.143999707,10.36319967,BAR SUB.,Bare Substrate,0,47,0
134,2019-07-20T00:00:00Z,18.34126,-65.57332,6395.0,2019,SCR,0.246,11202619.0,SHLW,9.143999707,10.36319967,CYA SPE.,Cyanophyta spp,3,29,0
135,2019-07-20T00:00:00Z,18.34126,-65.57332,6395.0,2019,SCR,0.246,11202619.0,SHLW,9.143999707,10.36319967,GOR GORG,Gorgonians,2,0,0
136,2019-07-20T00:00:00Z,18.34126,-65.57332,6395.0,2019,SCR,0.246,11202619.0,SHLW,9.143999707,10.36319967,MON CAVE,Montastraea cavernosa,1,0,0
137,2019-07-20T00:00:00Z,18.34126,-65.57332,6395.0,2019,SCR,0.246,11202619.0,SHLW,9.143999707,10.36319967,SPO OTHE,Porifera spp,12,0,0
138,2019-07-20T00:00:00Z,18.34126,-65.57332,6395.0,2019,SCR,0.246,11202619.0,SHLW,9.143999707,10.36319967,TUR SEDI,Turf Algae with Sediment,6,0,0
139,2019-07-20T00:00:00Z,18.34462,-65.57417,6403.0,2019,PTRF,0.62,11250791.0,SHLW,9.448799698,9.753599688,BAR SUB.,Bare Substrate,0,49,0
140,2019-07-20T00:00:00Z,18.34462,-65.57417,6403.0,2019,PTRF,0.62,11250791.0,SHLW,9.448799698,9.753599688,CYA SPE.,Cyanophyta spp,7,9,0
141,2019-07-20T00:00:00Z,18.34462,-65.57417,6403.0,2019,PTRF,0.62,11250791.0,SHLW,9.448799698,9.753599688,GOR ENCR,Encrusting gorgonian,1,0,0
142,2019-07-20T00:00:00Z,18.34462,-65.57417,6403.0,2019,PTRF,0.62,11250791.0,SHLW,9.448799698,9.753599688,MIL SPE.,Millepora spp,1,0,0
143,2019-07-20T00:00:00Z,18.34462,-65.57417,6403.0,2019,PTRF,0.62,11250791.0,SHLW,9.448799698,9.753599688,POR ASTR,Porites astreoides,1,0,0
144,2019-07-20T00:00:00Z,18.34462,-65.57417,6403.0,2019,PTRF,0.62,11250791.0,SHLW,9.448799698,9.753599688,SPO OTHE,Porifera spp,12,0,0
145,2019-07-20T00:00:00Z,18.34462,-65.57417,6403.0,2019,PTRF,0.62,11250791.0,SHLW,9.448799698,9.753599688,TUR SEDI,Turf Algae with Sediment,20,0,0
146,2019-07-20T00:00:00Z,18.34541,-65.56293,6408.0,2019,AGRF,0.406666667,11264579.0,SHLW,4.876799844,5.181599834,AGA AGAR,Agaricia agaricites,3,0,0
147,2019-07-20T00:00:00Z,18.34541,-65.56293,6408.0,2019,AGRF,0.406666667,11264579.0,SHLW,4.876799844,5.181599834,CYA SPE.,Cyanophyta spp,1,0,0
